HSC_signature,Aprt
HSC_signature,Qrich1
HSC_signature,Usp19
HSC_signature,Pola1
HSC_signature,Cdc42
HSC_signature,Acot13
HSC_signature,Cdk4
HSC_signature,Mettl1
HSC_signature,Tspan31
HSC_signature,Kif5b
HSC_signature,Cnp
HSC_signature,Sod2
HSC_signature,Ezh1
HSC_signature,Ctnnb1
HSC_signature,Eif1b
HSC_signature,Psmd2
HSC_signature,Vars
HSC_signature,Abhd16a
HSC_signature,Clic1
HSC_signature,Lsm2
HSC_signature,Gatad1
HSC_signature,M6pr
HSC_signature,Lrrc8a
HSC_signature,Ppp2r1a
HSC_signature,Arpp19
HSC_signature,Bcl2l1
HSC_signature,Khsrp
HSC_signature,Cct4
HSC_signature,0610009B22Rik
HSC_signature,Zfp655
HSC_signature,Rhoa
HSC_signature,Zmiz1
HSC_signature,Ankrd26
HSC_signature,Hnrnpa0
HSC_signature,Hnrnph1
HSC_signature,Arid1a
HSC_signature,Ctsd
HSC_signature,Rplp1
HSC_signature,Ap2s1
HSC_signature,Emc10
HSC_signature,Fnbp4
HSC_signature,Cers4
HSC_signature,Phax
HSC_signature,Snrpb2
HSC_signature,Ubc
HSC_signature,Prpf31
HSC_signature,Elk3
HSC_signature,Herpud2
HSC_signature,Rdh13
HSC_signature,Nutf2
HSC_signature,Arpc5
HSC_signature,Rps18
HSC_signature,Rpl10
HSC_signature,Rps15a
HSC_signature,Ncaph2
HSC_signature,Hipk1
HSC_signature,Man1a2
HSC_signature,Acyp1
HSC_signature,Vdac3
HSC_signature,Vps72
HSC_signature,Gabpa
HSC_signature,Dynll1
HSC_signature,Pdcl
HSC_signature,Ewsr1
HSC_signature,Ap1b1
HSC_signature,Lnp
HSC_signature,Pttg1ip
HSC_signature,Nav1
HSC_signature,Tnpo1
HSC_signature,Rnmt
HSC_signature,Srp14
HSC_signature,Mkl2
HSC_signature,Cbx5
HSC_signature,Apobec3
HSC_signature,Mcu
HSC_signature,Fxyd5
HSC_signature,Tfcp2
HSC_signature,Ubp1
HSC_signature,Ick
HSC_signature,Sdhb
HSC_signature,Snap47
HSC_signature,Kdsr
HSC_signature,Vps4b
HSC_signature,Rps25
HSC_signature,Taz
HSC_signature,Slc3a2
HSC_signature,Nxf1
HSC_signature,Stx5a
HSC_signature,Tnfrsf13b
HSC_signature,Raver1
HSC_signature,2610507B11Rik
HSC_signature,Ifi35
HSC_signature,Nedd8
HSC_signature,Gosr1
HSC_signature,Mrpl52
HSC_signature,Kansl3
HSC_signature,Mettl16
HSC_signature,Rbm25
HSC_signature,Psen2
HSC_signature,Fads1
HSC_signature,Apip
HSC_signature,Tbrg1
HSC_signature,Odc1
HSC_signature,Pabpc4
HSC_signature,Dhdh
HSC_signature,Pgam1
HSC_signature,Gltp
HSC_signature,Bnip2
HSC_signature,Ccnt1
HSC_signature,Med15
HSC_signature,Rpl15
HSC_signature,Tmem167
HSC_signature,Rpa3
HSC_signature,Tnpo3
HSC_signature,Rps5
HSC_signature,Ptprs
HSC_signature,Nelfb
HSC_signature,Tmem175
HSC_signature,Ndufs2
HSC_signature,Atraid
HSC_signature,Atad1
HSC_signature,Pten
HSC_signature,Timm23
HSC_signature,Trnt1
HSC_signature,Ehmt2
HSC_signature,Elof1
HSC_signature,St3gal1
HSC_signature,Rnf170
HSC_signature,Dedd
HSC_signature,Nit1
HSC_signature,Tctex1d2
HSC_signature,Chp1
HSC_signature,Tvp23b
HSC_signature,Dnajc7
HSC_signature,Cacybp
HSC_signature,Ndufa2
HSC_signature,Pam16
HSC_signature,Cox6c
HSC_signature,Anapc1
HSC_signature,Tsg101
HSC_signature,Rnf166
HSC_signature,Ankrd28
HSC_signature,Srp19
HSC_signature,Mrps25
HSC_signature,Dguok
HSC_signature,Slc25a11
HSC_signature,Tex261
HSC_signature,Tbp
HSC_signature,Psmb1
HSC_signature,Tmem208
HSC_signature,Surf4
HSC_signature,Dnajb9
HSC_signature,Ppp1cb
HSC_signature,Gorasp2
HSC_signature,Tsen15
HSC_signature,Efr3a
HSC_signature,Trappc2l
HSC_signature,Gata2
HSC_signature,Edf1
HSC_signature,Npdc1
HSC_signature,Fbxw5
HSC_signature,Ube2i
HSC_signature,Lrrk1
HSC_signature,Actn1
HSC_signature,Hnrnpl
HSC_signature,Nolc1
HSC_signature,Casd1
HSC_signature,Hmgb3
HSC_signature,Cyp2j9
HSC_signature,Nipsnap3b
HSC_signature,Lage3
HSC_signature,Ubl4a
HSC_signature,Gdi1
HSC_signature,Slamf1
HSC_signature,Golga7
HSC_signature,Mocs2
HSC_signature,Atp6v0e
HSC_signature,Zfp318
HSC_signature,Gata3
HSC_signature,Hspa8
HSC_signature,Pdzd11
HSC_signature,Psma2
HSC_signature,Mrpl32
HSC_signature,Cers2
HSC_signature,Capza2
HSC_signature,Prpf3
HSC_signature,Anp32e
HSC_signature,Tab2
HSC_signature,Ppil4
HSC_signature,Cnih1
HSC_signature,Surf1
HSC_signature,Med28
HSC_signature,Qdpr
HSC_signature,Sqstm1
HSC_signature,Nfe2l2
HSC_signature,Lta4h
HSC_signature,Dstn
HSC_signature,H2afy
HSC_signature,Bola1
HSC_signature,Adss
HSC_signature,Fnta
HSC_signature,Skiv2l2
HSC_signature,Fli1
HSC_signature,Atp5e
HSC_signature,Ctsz
HSC_signature,Ube2a
HSC_signature,Slc25a5
HSC_signature,Ppdpf
HSC_signature,Nkap
HSC_signature,Ndufa1
HSC_signature,Cr1l
HSC_signature,Cd34
HSC_signature,Plgrkt
HSC_signature,Cd274
HSC_signature,Gtf3a
HSC_signature,Mtif3
HSC_signature,Lamp2
HSC_signature,Atxn10
HSC_signature,Eif3d
HSC_signature,H3f3b
HSC_signature,Nup50
HSC_signature,Tox4
HSC_signature,Mrps18c
HSC_signature,Srsf6
HSC_signature,Sdc4
HSC_signature,Nbr1
HSC_signature,Nt5c3b
HSC_signature,Coa3
HSC_signature,Exosc10
HSC_signature,Glod4
HSC_signature,Taok1
HSC_signature,Rpl19
HSC_signature,Zfp207
HSC_signature,Psmd11
HSC_signature,Top2b
HSC_signature,Suz12
HSC_signature,Crlf3
HSC_signature,Slc35c2
HSC_signature,Elmo2
HSC_signature,Wsb1
HSC_signature,Ttpal
HSC_signature,Rhot1
HSC_signature,Serinc3
HSC_signature,Ctsa
HSC_signature,Crk
HSC_signature,Cox7c
HSC_signature,Pitpna
HSC_signature,Dhx58
HSC_signature,Ppp2r5c
HSC_signature,Ift52
HSC_signature,Eya2
HSC_signature,Ddx27
HSC_signature,Rrp7a
HSC_signature,Cyb5r3
HSC_signature,Ints2
HSC_signature,Med13l
HSC_signature,Hist1h2bc
HSC_signature,Med1
HSC_signature,Mfng
HSC_signature,Vmp1
HSC_signature,Uchl5
HSC_signature,Glrx2
HSC_signature,Trove2
HSC_signature,Stk4
HSC_signature,Zcchc10
HSC_signature,Psmb6
HSC_signature,Spag7
HSC_signature,Pfn1
HSC_signature,Tomm34
HSC_signature,Ywhab
HSC_signature,Vezf1
HSC_signature,Srsf1
HSC_signature,Kansl1
HSC_signature,Gid4
HSC_signature,Nol11
HSC_signature,Derl2
HSC_signature,C1qbp
HSC_signature,Rpain
HSC_signature,Kdm6b
HSC_signature,Appbp2
HSC_signature,Ncor1
HSC_signature,Trim37
HSC_signature,Elp5
HSC_signature,Gabarap
HSC_signature,Acadvl
HSC_signature,G3bp1
HSC_signature,Atox1
HSC_signature,Ikzf1
HSC_signature,Pnpo
HSC_signature,Cbx1
HSC_signature,Cdk5rap3
HSC_signature,Slc25a39
HSC_signature,Dync1h1
HSC_signature,Ndel1
HSC_signature,Atp5g3
HSC_signature,Lsp1
HSC_signature,Zfyve27
HSC_signature,Rars
HSC_signature,Mrpl45
HSC_signature,Irf1
HSC_signature,Arrb1
HSC_signature,Map2k3
HSC_signature,Ywhah
HSC_signature,Dalrd3
HSC_signature,Fis1
HSC_signature,Atp6ap1
HSC_signature,BC005537
HSC_signature,Mdh2
HSC_signature,H13
HSC_signature,Atp6v1e1
HSC_signature,D8Ertd738e
HSC_signature,Calm3
HSC_signature,Cops3
HSC_signature,Fkbp8
HSC_signature,Ddx39b
HSC_signature,Tlcd1
HSC_signature,Plscr3
HSC_signature,Xab2
HSC_signature,Cdc37
HSC_signature,Cops6
HSC_signature,Ubb
HSC_signature,Gyg
HSC_signature,Rcn3
HSC_signature,Ubxn6
HSC_signature,Mydgf
HSC_signature,Ccdc12
HSC_signature,1110001J03Rik
HSC_signature,Mrpl24
HSC_signature,Gle1
HSC_signature,Lyst
HSC_signature,Polr2i
HSC_signature,Rmnd1
HSC_signature,Hdac2
HSC_signature,Rwdd1
HSC_signature,Stxbp5
HSC_signature,Trmt11
HSC_signature,Katna1
HSC_signature,Pcmt1
HSC_signature,Sec63
HSC_signature,Snx3
HSC_signature,Aig1
HSC_signature,Pex3
HSC_signature,Fuca2
HSC_signature,Cep57l1
HSC_signature,Cd164
HSC_signature,Utrn
HSC_signature,Rab32
HSC_signature,Gtf3c6
HSC_signature,Fyn
HSC_signature,Reps1
HSC_signature,Vta1
HSC_signature,Smpdl3a
HSC_signature,Reep3
HSC_signature,Serinc1
HSC_signature,Hsf2
HSC_signature,Echdc1
HSC_signature,Ccdc59
HSC_signature,Ppp1r12a
HSC_signature,Lims1
HSC_signature,Zwint
HSC_signature,Atp2b1
HSC_signature,Actr6
HSC_signature,Uhrf1bp1l
HSC_signature,Dusp6
HSC_signature,Tmpo
HSC_signature,Psen1
HSC_signature,Cep290
HSC_signature,Hbs1l
HSC_signature,Myb
HSC_signature,Med23
HSC_signature,Nedd1
HSC_signature,Mtfr2
HSC_signature,Map7
HSC_signature,Stx7
HSC_signature,Ifngr1
HSC_signature,Cdk17
HSC_signature,Snrpf
HSC_signature,Ndufa12
HSC_signature,Cep83
HSC_signature,Socs2
HSC_signature,Tcp11l2
HSC_signature,Hsp90b1
HSC_signature,Ccdc53
HSC_signature,Hnrnph3
HSC_signature,Rufy2
HSC_signature,Ccar1
HSC_signature,Ddx21
HSC_signature,Ddx50
HSC_signature,Srgn
HSC_signature,Vps26a
HSC_signature,Sar1a
HSC_signature,Ppa1
HSC_signature,Pcbd1
HSC_signature,Anapc16
HSC_signature,Dnajb12
HSC_signature,Micu1
HSC_signature,Cand1
HSC_signature,Tbk1
HSC_signature,Plek
HSC_signature,Usp15
HSC_signature,Vps54
HSC_signature,Tbc1d15
HSC_signature,Peli1
HSC_signature,Dock2
HSC_signature,Rab1
HSC_signature,Actr2
HSC_signature,Ndufs7
HSC_signature,Mum1
HSC_signature,Meis1
HSC_signature,Uqcr11
HSC_signature,Cnot2
HSC_signature,Grb10
HSC_signature,Snrpd3
HSC_signature,Mdm2
HSC_signature,Osbpl8
HSC_signature,Mknk2
HSC_signature,Cabin1
HSC_signature,Ap3d1
HSC_signature,Timm13
HSC_signature,Vps13d
HSC_signature,Llph
HSC_signature,Tmbim4
HSC_signature,Hcfc2
HSC_signature,Nfyb
HSC_signature,Txnrd1
HSC_signature,D10Wsu102e
HSC_signature,Wdr82
HSC_signature,Sumo3
HSC_signature,Hint1
HSC_signature,Fbxw11
HSC_signature,Papolg
HSC_signature,Pfkl
HSC_signature,Pus10
HSC_signature,Ahsa2
HSC_signature,Xpo1
HSC_signature,Asb3
HSC_signature,Erlec1
HSC_signature,Sptbn1
HSC_signature,Mdh1
HSC_signature,Ccng1
HSC_signature,Cyfip2
HSC_signature,Ppp2ca
HSC_signature,Hnrnpab
HSC_signature,Phykpl
HSC_signature,Hspa4
HSC_signature,Cnot6
HSC_signature,Mapk9
HSC_signature,Canx
HSC_signature,Gnb2l1
HSC_signature,Rnf130
HSC_signature,Rad50
HSC_signature,Clk4
HSC_signature,Sar1b
HSC_signature,Ube2b
HSC_signature,Cdkn2aipnl
HSC_signature,Vdac1
HSC_signature,Slu7
HSC_signature,Ascc2
HSC_signature,Pttg1
